Date,Open,High,Low,Close,Adj Close,Volume,dIndex,logClose,rtnClose,vol,vol_1,vol_ma_5,vol_ma_21
3/18/16,2041.160034,2052.360107,2041.160034,2049.580078,2049.580078,6503140000,8.420044,7.625390211,0.004395967,1.08E-05,5.05E-05,3.71E-05,5.30E-05
3/21/16,2047.880005,2053.909912,2043.140015,2051.600098,2051.600098,3376600000,3.720093,7.626375303,0.000985092,9.97E-06,1.08E-05,2.56E-05,5.25E-05
3/22/16,2048.639893,2056.600098,2040.569946,2049.800049,2049.800049,3418460000,1.160156,7.62549753,-0.000877773,2.21E-05,9.97E-06,2.48E-05,5.16E-05
3/23/16,2048.550049,2048.550049,2034.859985,2036.709961,2036.709961,3639510000,-11.840088,7.619091021,-0.00640651,1.62E-05,2.21E-05,2.72E-05,5.04E-05
3/24/16,2032.47998,2036.040039,2022.48999,2035.939941,2035.939941,3407720000,3.459961,7.618712879,-0.000378142,1.61E-05,1.62E-05,2.19E-05,4.88E-05
3/28/16,2037.890015,2042.670044,2031.959961,2037.050049,2037.050049,2809090000,-0.839966,7.619257986,0.000545107,9.97E-06,1.61E-05,1.50E-05,4.16E-05
3/29/16,2035.75,2055.909912,2028.310059,2055.01001,2055.01001,3822330000,19.26001,7.628035998,0.008778012,6.59E-05,9.97E-06,1.49E-05,3.89E-05
3/30/16,2058.27002,2072.209961,2058.27002,2063.949951,2063.949951,3590310000,5.679931,7.632376878,0.00434088,1.64E-05,6.59E-05,2.60E-05,4.07E-05
3/31/16,2063.77002,2067.919922,2057.459961,2059.73999,2059.73999,3715280000,-4.03003,7.630335035,-0.002041842,9.27E-06,1.64E-05,2.49E-05,3.83E-05
4/01/16,2056.620117,2075.070068,2043.97998,2072.780029,2072.780029,3749990000,16.159912,7.636645994,0.006310959,8.22E-05,9.27E-06,2.35E-05,3.11E-05
4/04/16,2073.189941,2074.02002,2062.570068,2066.129883,2066.129883,3485710000,-7.060058,7.633432515,-0.00321348,1.11E-05,8.22E-05,3.68E-05,3.36E-05
4/05/16,2062.5,2062.5,2042.560059,2045.170044,2045.170044,4154920000,-17.329956,7.623236216,-0.010196298,3.40E-05,1.11E-05,3.70E-05,3.30E-05
4/06/16,2045.560059,2067.330078,2043.089966,2066.659912,2066.659912,3750800000,21.099853,7.633689014,0.010452798,5.02E-05,3.40E-05,3.06E-05,3.25E-05
4/07/16,2063.01001,2063.01001,2033.800049,2041.910034,2041.910034,3801250000,-21.099976,7.62164094,-0.012048074,7.33E-05,5.02E-05,3.73E-05,3.37E-05
4/08/16,2045.540039,2060.629883,2041.689941,2047.599976,2047.599976,3359530000,2.059937,7.624423643,0.002782703,3.08E-05,7.33E-05,5.02E-05,3.55E-05
4/11/16,2050.22998,2062.929932,2041.880005,2041.98999,2041.98999,3567840000,-8.23999,7.621680097,-0.002743546,3.79E-05,3.08E-05,3.99E-05,3.62E-05
4/12/16,2043.719971,2065.050049,2039.73999,2061.719971,2061.719971,4239740000,18,7.631295851,0.009615754,5.49E-05,3.79E-05,4.52E-05,3.25E-05
4/13/16,2065.919922,2083.179932,2065.919922,2082.419922,2082.419922,4191830000,16.5,7.64128592,0.00999007,2.50E-05,5.49E-05,4.94E-05,3.18E-05
4/14/16,2082.889893,2087.840088,2078.129883,2082.780029,2082.780029,3765870000,-0.109864,7.641458833,0.000172912,7.84E-06,2.50E-05,4.44E-05,3.24E-05
4/15/16,2083.100098,2083.219971,2076.310059,2080.72998,2080.72998,3701450000,-2.370118,7.640474063,-0.00098477,3.98E-06,7.84E-06,3.13E-05,3.22E-05
4/18/16,2078.830078,2094.659912,2073.649902,2094.340088,2094.340088,3316880000,15.51001,7.646993789,0.006519726,3.67E-05,3.98E-06,2.59E-05,3.04E-05
4/19/16,2096.050049,2104.050049,2091.679932,2100.800049,2100.800049,3896830000,4.75,7.650073527,0.003079738,1.25E-05,3.67E-05,2.57E-05,2.97E-05
4/20/16,2101.52002,2111.050049,2096.320068,2102.399902,2102.399902,4184880000,0.879882,7.650834782,0.000761255,1.77E-05,1.25E-05,1.72E-05,2.98E-05
4/21/16,2102.090088,2103.780029,2088.52002,2091.47998,2091.47998,4175290000,-10.610108,7.645627219,-0.005207563,1.91E-05,1.77E-05,1.57E-05,3.02E-05
4/22/16,2091.48999,2094.320068,2081.199951,2091.580078,2091.580078,3790580000,0.090088,7.645675078,4.79E-05,1.42E-05,1.91E-05,1.80E-05,3.00E-05
4/25/16,2089.370117,2089.370117,2077.52002,2087.790039,2087.790039,3319740000,-1.580078,7.643861388,-0.00181369,1.17E-05,1.42E-05,2.00E-05,3.00E-05
4/26/16,2089.840088,2096.870117,2085.800049,2091.699951,2091.699951,3557190000,1.859863,7.645732388,0.001871,1.01E-05,1.17E-05,1.51E-05,2.97E-05
4/27/16,2092.330078,2099.889893,2082.310059,2095.149902,2095.149902,4100110000,2.819824,7.647380382,0.001647994,2.55E-05,1.01E-05,1.46E-05,2.97E-05
4/28/16,2090.929932,2099.300049,2071.620117,2075.810059,2075.810059,4309840000,-15.119873,7.638106746,-0.009273636,6.35E-05,2.55E-05,1.61E-05,2.78E-05
4/29/16,2071.820068,2073.850098,2052.280029,2065.300049,2065.300049,4704720000,-6.520019,7.633030797,-0.005075949,3.94E-05,6.35E-05,2.50E-05,3.01E-05
5/02/16,2067.169922,2083.419922,2066.110107,2081.429932,2081.429932,3841110000,14.26001,7.640810404,0.007779607,2.51E-05,3.94E-05,3.00E-05,3.15E-05
5/03/16,2077.179932,2077.179932,2054.889893,2063.370117,2063.370117,4173390000,-13.809815,7.632095904,-0.0087145,4.20E-05,2.51E-05,3.27E-05,2.88E-05
5/04/16,2060.300049,2060.300049,2045.550049,2051.120117,2051.120117,4058560000,-9.179932,7.626141321,-0.005954583,1.86E-05,4.20E-05,3.91E-05,3.03E-05
5/05/16,2052.949951,2060.22998,2045.77002,2050.629883,2050.629883,4008530000,-2.320068,7.625902285,-0.000239037,1.79E-05,1.86E-05,3.77E-05,2.95E-05
5/06/16,2047.77002,2057.719971,2039.449951,2057.139893,2057.139893,3796350000,9.369873,7.629071896,0.003169611,2.87E-05,1.79E-05,2.86E-05,2.80E-05
5/09/16,2057.550049,2064.149902,2054.310059,2058.689941,2058.689941,3788620000,1.139892,7.629825109,0.000753213,8.24E-06,2.87E-05,2.65E-05,2.59E-05
5/10/16,2062.629883,2084.870117,2062.629883,2084.389893,2084.389893,3600200000,21.76001,7.642231474,0.012406366,4.15E-05,8.24E-06,2.31E-05,2.48E-05
5/11/16,2083.290039,2083.290039,2064.459961,2064.459961,2064.459961,3821980000,-18.830078,7.632623951,-0.009607523,2.97E-05,4.15E-05,2.30E-05,2.50E-05
5/12/16,2067.169922,2073.98999,2053.129883,2064.110107,2064.110107,3782390000,-3.059815,7.632454472,-0.00016948,3.69E-05,2.97E-05,2.52E-05,2.38E-05
5/13/16,2062.5,2066.790039,2043.130005,2046.609985,2046.609985,3579880000,-15.890015,7.623940037,-0.008514434,4.78E-05,3.69E-05,2.90E-05,2.43E-05
5/16/16,2046.530029,2071.879883,2046.530029,2066.659912,2066.659912,3501360000,20.129883,7.633689014,0.009748977,5.47E-05,4.78E-05,3.28E-05,2.62E-05
5/17/16,2065.040039,2065.689941,2040.819946,2047.209961,2047.209961,4108960000,-17.830078,7.624233151,-0.009455863,5.29E-05,5.47E-05,4.21E-05,2.86E-05
5/18/16,2044.380005,2060.610107,2034.48999,2047.630005,2047.630005,4101320000,3.25,7.624438308,0.000205158,5.87E-05,5.29E-05,4.44E-05,2.94E-05
5/19/16,2044.209961,2044.209961,2025.910034,2040.040039,2040.040039,3846770000,-4.169922,7.620724714,-0.003713595,2.92E-05,5.87E-05,5.02E-05,3.16E-05
5/20/16,2041.880005,2058.350098,2041.880005,2052.320068,2052.320068,3507650000,10.440063,7.626726173,0.006001459,2.33E-05,2.92E-05,4.87E-05,3.22E-05
5/23/16,2052.22998,2055.580078,2047.26001,2048.040039,2048.040039,3055480000,-4.189941,7.624638536,-0.002087636,5.93E-06,2.33E-05,4.37E-05,3.24E-05
5/24/16,2052.649902,2079.669922,2052.649902,2076.060059,2076.060059,3627340000,23.410157,7.638227174,0.013588638,6.17E-05,5.93E-06,3.40E-05,3.20E-05
5/25/16,2078.929932,2094.72998,2078.929932,2090.540039,2090.540039,3859160000,11.610107,7.645177703,0.006950529,2.07E-05,6.17E-05,3.58E-05,3.43E-05
5/26/16,2091.439941,2094.300049,2087.080078,2090.100098,2090.100098,3230990000,-1.339843,7.644967238,-0.000210466,4.30E-06,2.07E-05,2.81E-05,3.49E-05
5/27/16,2090.060059,2099.060059,2090.060059,2099.060059,2099.060059,3079150000,9,7.649244933,0.004277695,6.66E-06,4.30E-06,2.32E-05,3.38E-05
5/31/16,2100.129883,2103.47998,2088.659912,2096.949951,2096.949951,4514410000,-3.179932,7.648239164,-0.001005769,1.80E-05,6.66E-06,1.99E-05,3.11E-05
6/01/16,2093.939941,2100.969971,2085.100098,2099.330078,2099.330078,3525170000,5.390137,7.649373562,0.001134399,2.07E-05,1.80E-05,2.23E-05,3.01E-05
6/02/16,2097.709961,2105.26001,2088.590088,2105.26001,2105.26001,3632720000,7.550049,7.652194259,0.002820696,2.28E-05,2.07E-05,1.41E-05,2.99E-05
6/03/16,2104.070068,2104.070068,2085.360107,2099.129883,2099.129883,3627780000,-4.940185,7.649278196,-0.002916062,2.88E-05,2.28E-05,1.45E-05,2.90E-05
6/06/16,2100.830078,2113.360107,2100.830078,2109.409912,2109.409912,3442020000,8.579834,7.654163525,0.004885328,1.28E-05,2.88E-05,1.94E-05,2.95E-05
6/07/16,2110.179932,2119.219971,2110.179932,2112.129883,2112.129883,3534730000,1.949951,7.655452141,0.001288616,6.59E-06,1.28E-05,2.06E-05,2.92E-05
6/08/16,2112.709961,2120.550049,2112.709961,2119.120117,2119.120117,3562060000,6.410156,7.658756242,0.003304102,4.95E-06,6.59E-06,1.83E-05,2.82E-05
6/09/16,2115.649902,2117.639893,2107.72998,2115.47998,2115.47998,3290320000,-0.169922,7.657037007,-0.001719236,7.94E-06,4.95E-06,1.52E-05,2.80E-05
6/10/16,2109.570068,2109.570068,2089.959961,2096.070068,2096.070068,3515010000,-13.5,7.647819474,-0.009217532,3.15E-05,7.94E-06,1.22E-05,2.64E-05
6/13/16,2091.75,2098.120117,2078.459961,2079.060059,2079.060059,3392030000,-12.689941,7.639671176,-0.008148298,3.20E-05,3.15E-05,1.27E-05,2.65E-05
6/14/16,2076.649902,2081.300049,2064.100098,2075.320068,2075.320068,3759770000,-1.329834,7.63787067,-0.001800505,2.48E-05,3.20E-05,1.66E-05,2.63E-05
6/15/16,2077.600098,2085.649902,2069.800049,2071.5,2071.5,3544720000,-6.100098,7.636028262,-0.001842409,2.10E-05,2.48E-05,2.02E-05,2.52E-05
6/16/16,2066.360107,2079.620117,2050.370117,2077.98999,2077.98999,3628280000,11.629883,7.639156355,0.003128093,7.24E-05,2.10E-05,2.34E-05,2.36E-05
6/17/16,2078.199951,2078.199951,2062.840088,2071.219971,2071.219971,4952630000,-6.97998,7.635893071,-0.003263284,1.98E-05,7.24E-05,3.63E-05,2.45E-05
6/20/16,2075.580078,2100.659912,2075.580078,2083.25,2083.25,3467440000,7.669922,7.641684453,0.005791383,5.20E-05,1.98E-05,3.40E-05,2.27E-05
6/21/16,2085.189941,2093.659912,2083.02002,2088.899902,2088.899902,3232880000,3.709961,7.644392844,0.00270839,9.36E-06,5.20E-05,3.80E-05,2.37E-05
6/22/16,2089.75,2099.709961,2084.360107,2085.449951,2085.449951,3168160000,-4.300049,7.642739915,-0.001652929,1.94E-05,9.36E-06,3.49E-05,2.31E-05
6/23/16,2092.800049,2113.320068,2092.800049,2113.320068,2113.320068,3297940000,20.520019,7.656015482,0.013275567,3.43E-05,1.94E-05,3.46E-05,2.37E-05
6/24/16,2103.810059,2103.810059,2032.569946,2037.410034,2037.410034,7597450000,-66.400025,7.619434689,-0.036580793,0.000428025,3.43E-05,2.70E-05,2.24E-05
6/27/16,2031.449951,2031.449951,1991.680054,2000.540039,2000.540039,5431220000,-30.909912,7.601172443,-0.018262246,0.000140988,0.000428025,0.000108635,4.18E-05
6/28/16,2006.670044,2036.089966,2006.670044,2036.089966,2036.089966,4385810000,29.419922,7.618786564,0.017614122,7.64E-05,0.000140988,0.000126426,4.83E-05
6/29/16,2042.689941,2073.129883,2042.689941,2070.77002,2070.77002,4241740000,28.080079,7.635675807,0.016889243,7.89E-05,7.64E-05,0.000139834,5.16E-05
6/30/16,2073.169922,2098.939941,2070,2098.860107,2098.860107,4622820000,25.690185,7.64914967,0.013473863,6.95E-05,7.89E-05,0.000151734,5.45E-05
7/01/16,2099.340088,2108.709961,2097.899902,2102.949951,2102.949951,3458890000,3.609863,7.651096377,0.001946706,9.53E-06,6.95E-05,0.000158771,5.69E-05
7/05/16,2095.050049,2095.050049,2080.860107,2088.550049,2088.550049,3658380000,-6.5,7.644225348,-0.006871029,1.67E-05,9.53E-06,7.51E-05,5.62E-05
7/06/16,2084.429932,2100.719971,2074.02002,2099.72998,2099.72998,3909380000,15.300048,7.649564034,0.005338687,5.90E-05,1.67E-05,5.02E-05,5.57E-05
7/07/16,2100.419922,2109.080078,2089.389893,2097.899902,2097.899902,3604550000,-2.52002,7.648692077,-0.000871958,3.17E-05,5.90E-05,4.67E-05,5.79E-05
7/08/16,2106.969971,2131.709961,2106.969971,2129.899902,2129.899902,3607500000,22.929931,7.663830263,0.015138187,4.91E-05,3.17E-05,3.73E-05,5.91E-05
7/11/16,2131.719971,2143.159912,2131.719971,2137.159912,2137.159912,3253340000,5.439941,7.667233083,0.003402819,1.03E-05,4.91E-05,3.32E-05,6.12E-05
7/12/16,2139.5,2155.399902,2139.5,2152.139893,2152.139893,4097820000,12.639893,7.674217925,0.006984843,1.98E-05,1.03E-05,3.34E-05,6.13E-05
7/13/16,2153.810059,2156.449951,2146.209961,2152.429932,2152.429932,3502320000,-1.380127,7.674352684,0.000134759,8.17E-06,1.98E-05,3.40E-05,6.07E-05
7/14/16,2157.879883,2168.98999,2157.879883,2163.75,2163.75,3465610000,5.870117,7.679598106,0.005245423,9.51E-06,8.17E-06,2.38E-05,5.96E-05
7/15/16,2165.129883,2169.050049,2155.790039,2161.73999,2161.73999,3122600000,-3.389893,7.678668727,-0.000929379,1.36E-05,9.51E-06,1.94E-05,5.89E-05
7/18/16,2162.040039,2168.350098,2159.629883,2166.889893,2166.889893,3009310000,4.849854,7.681048189,0.002379462,5.86E-06,1.36E-05,1.23E-05,5.85E-05
7/19/16,2163.790039,2164.629883,2159.01001,2163.780029,2163.780029,2968340000,-0.01001,7.679611985,-0.001436205,2.44E-06,5.86E-06,1.14E-05,5.53E-05
7/20/16,2166.100098,2175.629883,2164.889893,2173.02002,2173.02002,3211860000,6.919922,7.683873193,0.004261209,8.83E-06,2.44E-06,7.91E-06,5.45E-05
7/21/16,2172.909912,2174.560059,2159.75,2165.169922,2165.169922,3438900000,-7.73999,7.680254123,-0.00361907,1.68E-05,8.83E-06,8.04E-06,5.25E-05
7/22/16,2166.469971,2175.110107,2163.23999,2175.030029,2175.030029,3023280000,8.560058,7.68479775,0.004543627,1.08E-05,1.68E-05,9.51E-06,5.28E-05
7/25/16,2173.709961,2173.709961,2161.949951,2168.47998,2168.47998,3057240000,-5.229981,7.681781731,-0.003016019,1.06E-05,1.08E-05,8.95E-06,5.24E-05
7/26/16,2168.969971,2173.540039,2160.179932,2169.179932,2169.179932,3442350000,0.209961,7.682104464,0.000322733,1.37E-05,1.06E-05,9.91E-06,5.13E-05
7/27/16,2169.810059,2174.97998,2159.070068,2166.580078,2166.580078,3995500000,-3.229981,7.680905202,-0.001199261,1.94E-05,1.37E-05,1.22E-05,3.15E-05
7/28/16,2166.050049,2172.850098,2159.73999,2170.060059,2170.060059,3664240000,4.01001,7.682510123,0.001604921,1.32E-05,1.94E-05,1.43E-05,2.58E-05
7/29/16,2168.830078,2177.090088,2163.48999,2173.600098,2173.600098,4038840000,4.77002,7.684140103,0.00162998,1.42E-05,1.32E-05,1.36E-05,2.27E-05
8/01/16,2173.149902,2178.290039,2166.209961,2170.840088,2170.840088,3505990000,-2.309814,7.682869509,-0.001270594,1.12E-05,1.42E-05,1.42E-05,1.97E-05
8/02/16,2169.939941,2170.199951,2147.580078,2157.030029,2157.030029,3848750000,-12.909912,7.676487568,-0.006381941,3.96E-05,1.12E-05,1.43E-05,1.69E-05
8/03/16,2156.810059,2163.790039,2152.560059,2163.790039,2163.790039,3786530000,6.97998,7.679616611,0.003129043,9.77E-06,3.96E-05,1.95E-05,1.83E-05
8/04/16,2163.51001,2168.189941,2159.070068,2164.25,2164.25,3709200000,0.73999,7.67982916,0.000212549,6.41E-06,9.77E-06,1.76E-05,1.80E-05
8/05/16,2168.790039,2182.870117,2168.790039,2182.870117,2182.870117,3663070000,14.080078,7.688395857,0.008566697,1.51E-05,6.41E-06,1.62E-05,1.55E-05
8/08/16,2183.76001,2185.439941,2177.850098,2180.889893,2180.889893,3327550000,-2.870117,7.68748828,-0.000907577,4.37E-06,1.51E-05,1.64E-05,1.47E-05
8/09/16,2182.23999,2187.659912,2178.610107,2181.73999,2181.73999,3334300000,-0.5,7.687877998,0.000389718,6.20E-06,4.37E-06,1.50E-05,1.26E-05
8/10/16,2182.810059,2183.409912,2172,2175.48999,2175.48999,3254950000,-7.320069,7.685009201,-0.002868797,9.90E-06,6.20E-06,8.37E-06,1.24E-05
8/11/16,2177.969971,2188.449951,2177.969971,2185.790039,2185.790039,3423160000,7.820068,7.689732616,0.004723415,8.31E-06,9.90E-06,8.40E-06,1.19E-05
8/12/16,2183.73999,2186.280029,2179.419922,2184.050049,2184.050049,3000660000,0.310059,7.688936253,-0.000796363,3.56E-06,8.31E-06,8.78E-06,1.19E-05
8/15/16,2186.080078,2193.810059,2186.080078,2190.149902,2190.149902,3078530000,4.069824,7.691725269,0.002789016,4.49E-06,3.56E-06,6.47E-06,1.16E-05
8/16/16,2186.23999,2186.23999,2178.139893,2178.149902,2178.149902,3196400000,-8.090088,7.686231127,-0.005494142,4.97E-06,4.49E-06,6.49E-06,1.12E-05
8/17/16,2177.840088,2183.080078,2168.5,2182.219971,2182.219971,3388910000,4.379883,7.688097973,0.001866846,1.62E-05,4.97E-06,6.25E-06,1.11E-05
8/18/16,2181.899902,2187.030029,2180.459961,2187.02002,2187.02002,3300570000,5.120118,7.690295175,0.002197202,3.26E-06,1.62E-05,7.51E-06,1.18E-05
8/19/16,2184.23999,2185,2175.129883,2183.870117,2183.870117,3084800000,-0.369873,7.688853865,-0.00144131,7.39E-06,3.26E-06,6.50E-06,1.15E-05
8/22/16,2181.580078,2185.149902,2175.959961,2182.639893,2182.639893,2777550000,1.059815,7.688290383,-0.000563482,6.41E-06,7.39E-06,7.26E-06,1.11E-05
8/23/16,2187.810059,2193.419922,2186.800049,2186.899902,2186.899902,3041490000,-0.910157,7.69024025,0.001949867,3.30E-06,6.41E-06,7.65E-06,1.09E-05
8/24/16,2185.090088,2186.659912,2171.25,2175.439941,2175.439941,3148280000,-9.650147,7.684986195,-0.005254055,1.80E-05,3.30E-06,7.31E-06,1.05E-05
8/25/16,2173.290039,2179,2169.73999,2172.469971,2172.469971,2969310000,-0.820068,7.683620035,-0.00136616,6.54E-06,1.80E-05,7.68E-06,1.07E-05
8/26/16,2175.100098,2187.939941,2160.389893,2169.040039,2169.040039,3342340000,-6.060059,7.68203997,-0.001580064,5.79E-05,6.54E-06,8.34E-06,1.01E-05
8/29/16,2170.189941,2183.47998,2170.189941,2180.379883,2180.379883,2654780000,10.189942,7.687254399,0.005214429,1.34E-05,5.79E-05,1.84E-05,1.22E-05
8/30/16,2179.449951,2182.27002,2170.409912,2176.120117,2176.120117,3006800000,-3.329834,7.685298807,-0.001955592,1.07E-05,1.34E-05,1.98E-05,1.22E-05
8/31/16,2173.560059,2173.790039,2161.350098,2170.949951,2170.949951,3766390000,-2.610108,7.682920116,-0.002378691,1.19E-05,1.07E-05,2.13E-05,1.22E-05
9/01/16,2171.330078,2173.560059,2157.090088,2170.860107,2170.860107,3392120000,-0.469971,7.682878731,-4.14E-05,2.09E-05,1.19E-05,2.01E-05,1.09E-05
9/02/16,2177.48999,2184.870117,2173.590088,2179.97998,2179.97998,3091120000,2.48999,7.687070972,0.004192242,9.66E-06,2.09E-05,2.30E-05,1.14E-05
9/06/16,2181.610107,2186.570068,2175.100098,2186.47998,2186.47998,3447650000,4.869873,7.690048215,0.002977242,9.98E-06,9.66E-06,1.33E-05,1.15E-05
9/07/16,2185.169922,2187.870117,2179.070068,2186.159912,2186.159912,3319420000,0.98999,7.689901819,-0.000146396,5.86E-06,9.98E-06,1.26E-05,1.13E-05
9/08/16,2182.76001,2184.939941,2177.48999,2181.300049,2181.300049,3727840000,-1.459961,7.687676331,-0.002225488,4.21E-06,5.86E-06,1.16E-05,1.14E-05
9/09/16,2169.080078,2169.080078,2127.810059,2127.810059,2127.810059,4233960000,-41.270019,7.662848588,-0.024827742,0.000133095,4.21E-06,1.01E-05,1.13E-05
9/12/16,2120.860107,2163.300049,2119.120117,2159.040039,2159.040039,4010480000,38.179932,7.677418976,0.014570387,0.00015356,0.000133095,3.26E-05,1.71E-05
9/13/16,2150.469971,2150.469971,2120.27002,2127.02002,2127.02002,4141670000,-23.449951,7.662477227,-0.014941748,7.21E-05,0.00015356,6.13E-05,2.41E-05
9/14/16,2127.860107,2141.330078,2119.899902,2125.77002,2125.77002,3664100000,-2.090087,7.661889378,-0.000587849,3.65E-05,7.21E-05,7.38E-05,2.73E-05
9/15/16,2125.360107,2151.310059,2122.360107,2147.26001,2147.26001,3373720000,21.899903,7.671947894,0.010058516,6.62E-05,3.65E-05,7.99E-05,2.89E-05
9/16/16,2146.47998,2146.47998,2131.199951,2139.159912,2139.159912,5014360000,-7.320068,7.668168466,-0.003779428,1.84E-05,6.62E-05,9.23E-05,3.18E-05
9/19/16,2143.98999,2153.610107,2135.909912,2139.120117,2139.120117,3163000000,-4.869873,7.668149863,-1.86E-05,2.46E-05,1.84E-05,6.94E-05,3.19E-05
9/20/16,2145.939941,2150.800049,2139.169922,2139.76001,2139.76001,3140730000,-6.179931,7.668448957,0.000299094,1.06E-05,2.46E-05,4.36E-05,3.29E-05
9/21/16,2144.580078,2165.110107,2139.570068,2163.120117,2163.120117,3712090000,18.540039,7.679306957,0.010858,5.08E-05,1.06E-05,3.13E-05,3.30E-05
9/22/16,2170.939941,2179.98999,2170.939941,2177.179932,2177.179932,3552830000,6.239991,7.685785709,0.006478752,6.24E-06,5.08E-05,3.41E-05,3.52E-05
9/23/16,2173.290039,2173.75,2163.969971,2164.689941,2164.689941,3317190000,-8.600098,7.680032416,-0.005753293,7.33E-06,6.24E-06,2.21E-05,3.53E-05
9/26/16,2158.540039,2158.540039,2145.040039,2146.100098,2146.100098,3216170000,-12.439941,7.671407566,-0.00862485,1.42E-05,7.33E-06,1.99E-05,3.48E-05
9/27/16,2146.040039,2161.129883,2141.550049,2159.929932,2159.929932,3437770000,13.889893,7.677831061,0.006423495,2.99E-05,1.42E-05,1.78E-05,3.51E-05
9/28/16,2161.850098,2172.399902,2151.790039,2171.370117,2171.370117,3891460000,9.520019,7.683113638,0.005282576,3.28E-05,2.99E-05,2.17E-05,3.38E-05
9/29/16,2168.899902,2172.669922,2145.199951,2151.129883,2151.129883,4249220000,-17.770019,7.67374851,-0.009365128,5.84E-05,3.28E-05,1.81E-05,3.47E-05
9/30/16,2156.51001,2175.300049,2156.51001,2168.27002,2168.27002,4173340000,11.76001,7.681684903,0.007936393,2.71E-05,5.84E-05,2.85E-05,3.70E-05
10/03/16,2164.330078,2164.409912,2154.77002,2161.199951,2161.199951,3137550000,-3.130127,7.678418879,-0.003266023,7.19E-06,2.71E-05,3.25E-05,3.77E-05
10/04/16,2163.370117,2165.459961,2144.01001,2150.48999,2150.48999,3750890000,-12.880127,7.673450997,-0.004967882,3.57E-05,7.19E-06,3.11E-05,3.71E-05
10/05/16,2155.149902,2163.949951,2155.149902,2159.72998,2159.72998,3906550000,4.580078,7.677738484,0.004287486,5.99E-06,3.57E-05,3.22E-05,3.83E-05
10/06/16,2158.219971,2162.929932,2150.280029,2160.77002,2160.77002,3461550000,2.550049,7.678219928,0.000481444,1.24E-05,5.99E-06,2.69E-05,3.81E-05
10/07/16,2164.189941,2165.860107,2144.850098,2153.73999,2153.73999,3619890000,-10.449951,7.67496114,-0.003258788,3.43E-05,1.24E-05,1.77E-05,3.84E-05
10/10/16,2160.389893,2169.600098,2160.389893,2163.659912,2163.659912,2916550000,3.270019,7.67955647,0.00459533,6.53E-06,3.43E-05,1.91E-05,3.99E-05
10/11/16,2161.350098,2161.560059,2128.840088,2136.72998,2136.72998,3438270000,-24.620118,7.667031893,-0.012524578,8.39E-05,6.53E-06,1.90E-05,3.38E-05
10/12/16,2137.669922,2145.360107,2132.77002,2139.179932,2139.179932,2977100000,1.51001,7.668177825,0.001145933,1.25E-05,8.39E-05,2.86E-05,3.05E-05
10/13/16,2130.26001,2138.189941,2114.719971,2132.550049,2132.550049,3580450000,2.290039,7.665073749,-0.003104076,4.39E-05,1.25E-05,2.99E-05,2.77E-05
10/14/16,2139.679932,2149.189941,2132.97998,2132.97998,2132.97998,3228150000,-6.699952,7.665275333,0.000201584,2.07E-05,4.39E-05,3.62E-05,2.80E-05
10/17/16,2132.949951,2135.610107,2124.429932,2126.5,2126.5,2830390000,-6.449951,7.662232715,-0.003042618,9.94E-06,2.07E-05,3.35E-05,2.59E-05
10/18/16,2138.310059,2144.379883,2135.48999,2139.600098,2139.600098,3170000000,1.290039,7.66837422,0.006141506,6.22E-06,9.94E-06,3.42E-05,2.55E-05
10/19/16,2140.810059,2148.439941,2138.149902,2144.290039,2144.290039,3362670000,3.47998,7.670563792,0.002189572,8.31E-06,6.22E-06,1.87E-05,2.46E-05
10/20/16,2142.51001,2147.179932,2133.439941,2141.340088,2141.340088,3337170000,-1.169922,7.669187121,-0.001376671,1.49E-05,8.31E-06,1.78E-05,2.45E-05
10/21/16,2139.429932,2142.629883,2130.090088,2141.159912,2141.159912,3448850000,1.72998,7.669102976,-8.41E-05,1.24E-05,1.49E-05,1.20E-05,2.28E-05
10/24/16,2148.5,2154.790039,2146.909912,2151.330078,2151.330078,3357320000,2.830078,7.673841571,0.004738595,4.84E-06,1.24E-05,1.04E-05,2.31E-05
10/25/16,2149.719971,2151.439941,2141.929932,2143.159912,2143.159912,3751340000,-6.560059,7.670036613,-0.003804957,7.08E-06,4.84E-06,9.33E-06,2.30E-05
10/26/16,2136.969971,2145.72998,2131.590088,2139.429932,2139.429932,3775200000,2.459961,7.668294686,-0.001741928,1.58E-05,7.08E-06,9.50E-06,2.26E-05
10/27/16,2144.060059,2147.129883,2132.52002,2133.040039,2133.040039,4204830000,-11.02002,7.66530349,-0.002991196,1.68E-05,1.58E-05,1.10E-05,2.19E-05
10/28/16,2132.22998,2140.719971,2119.360107,2126.409912,2126.409912,4019510000,-5.820068,7.662190349,-0.00311314,3.63E-05,1.68E-05,1.14E-05,2.12E-05
10/31/16,2129.780029,2133.25,2125.530029,2126.149902,2126.149902,3922400000,-3.630127,7.662068065,-0.000122284,4.74E-06,3.63E-05,1.62E-05,2.01E-05
11/01/16,2128.679932,2131.449951,2097.850098,2111.719971,2111.719971,4532160000,-16.959961,7.655258047,-0.006810019,9.11E-05,4.74E-06,1.61E-05,1.91E-05
11/02/16,2109.429932,2111.76001,2094,2097.939941,2097.939941,4248580000,-11.489991,7.648711162,-0.006546885,2.57E-05,9.11E-05,3.29E-05,2.31E-05
